名字,评分,户型,出租类型,可住,价格,图片地址,城市
淮海中路洋房Loft楼下单间,"
                                        5.0
                                    ",2室,单间出租,宜住1人,￥118,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
轻奢欧式家庭房/乐园免费接送/三早,"
                                        4.9
                                    ",1室,整租,宜住3人,￥649,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
DSN一间一舍简约舒适家庭房接送含早,"
                                        5.0
                                    ",1室,整租,宜住3人,￥649,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
免费接送迪士尼乐园早/一间一舍简约时尚家庭房,"
                                        4.8
                                    ",1室,整租,宜住3人,￥573,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
DSN一间一舍地中海双人房免费接送及早餐,"
                                        5.0
                                    ",1室,整租,宜住2人,￥428,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
上海迪士尼免费接送含双早/一间一舍时尚简约双人房,"
                                        5.0
                                    ",1室,整租,宜住2人,￥428,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
崇明岛陈家镇风情两房（一）,"
                                        5.0
                                    ",2室,整租,宜住4人,￥398,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
9号地铁泗泾站附近，可做饭，近欢乐谷泰晤士小镇景点，虹桥枢纽半小时到达,"
                                        4.8
                                    ",1室,整租,宜住2人,￥238,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
上海两室一厅/11号线地铁/直达市中心,"
                                        5.0
                                    ",2室,整租,宜住4人,￥494,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
上海迪士尼度假区一室枝黄大床房,"
                                        5.0
                                    ",1室,整租,宜住2人,￥568,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
亚新生活购物广场、长寿公园、玉佛寺一室,"
                                        5.0
                                    ",1室,整租,宜住2人,￥318,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
己舍 上居精品民宿 星空圆床房,"
                                        5.0
                                    ",6室,单间出租,宜住2人,￥780,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
己舍 上居精品民宿  花园大床房,"
                                        5.0
                                    ",6室,单间出租,宜住2人,￥880,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
地铁2号线 迪士尼 复式套房,"
                                        5.0
                                    ",6室,单间出租,宜住2人,￥980,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
己舍 上居精品民宿   阳光大床房,"
                                        5.0
                                    ",6室,单间出租,宜住2人,￥780,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
维尼小熊主题亲子家庭房双床大床房,"
                                        5.0
                                    ",1室,整租,宜住4人,￥458,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
MICKEY米奇主题亲子家庭房双床大床,"
                                        5.0
                                    ",1室,整租,宜住4人,￥458,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
好来屋HOME旅舍 HelloKitty 大床房,"
                                        5.0
                                    ",1室,整租,宜住2人,￥398,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
浦东万达广场一房一厅,"
                                        5.0
                                    ",1室,整租,宜住2人,￥334,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
免费接送迪士尼含早/简、醇时尚简约大床房/地铁2直达外滩东方明珠陆家嘴,"
                                        5.0
                                    ",1室,整租,宜住2人,￥338,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
静守时光/简约ins风/接送乐园含双早/代买门票/临近野生动物园,"
                                        5.0
                                    ",1室,整租,宜住2人,￥488,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
南京路/外滩/静安寺/城隍庙/人民广场,"
                                        5.0
                                    ",2室,整租,宜住4人,￥600,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
野生动物园独栋别墅单间出租,"
                                        4.8
                                    ",2室,单间出租,宜住2人,￥108,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
莘庄露台小巢 仲盛商场购物零距离 地铁300米,"
                                        5.0
                                    ",1室,整租,宜住2人,￥399,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
迪斯尼地铁五分钟车程双床房,5.0,1室,整租,宜住2人,￥408,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
毗邻上海迪士尼/整租聚会团建轰趴/娱乐设施丰富/公共区域大,5.0,12室,整租,宜住24人,￥5098,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
网红店★热门豪装.摄影基地打卡点★泰晤士小镇/欢乐谷/松江大学城/舒适乳胶垫,"
                                        5.0
                                    ",4室,整租,宜住7人,￥1699,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
迪士尼野生动物园附近可做饭两室一厅,5.0,2室,整租,宜住4人,￥388,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
9号线泗泾近佘山 欢乐谷 月湖 玛雅水上公园,5.0,1室,整租,宜住2人,￥268,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
地铁2站直达迪士尼乐园/新国际博览中心_现代风家庭温馨三居,"
                                        5.0
                                    ",3室,整租,宜住6人,￥788,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
上海城投资产管理中心旁外高桥欧式别墅,5.0,3室,整租,宜住10人,￥12000,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
"上海大学美式乡村2房loft,绘画音乐",5.0,2室,整租,宜住3人,￥388,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
近浦东国际机场 迪斯尼双床房,"
                                        5.0
                                    ",1室,整租,宜住2人,￥238,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
金玉兰广场日月光寓居一室一厅一厨一卫,5.0,1室,整租,宜住2人,￥799,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
上海嘉定友好家庭八居室 可住16人,"
                                        5.0
                                    ",8室,整租,宜住16人,￥997,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
双地铁，近南京西路、静安的工业风一居,"
                                        5.0
                                    ",1室,整租,宜住2人,￥378,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
江宁路地铁站、近静安、火车站的日式榻榻米小屋,"
                                        5.0
                                    ",1室,整租,宜住2人,￥520,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
莘庄河景房/温馨洁净2居室/5智能电视/智能门锁/配套齐全楼层好/可长租,"
                                        5.0
                                    ",2室,整租,宜住4人,￥288,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
一居美居莘浜路 公园环绕/繁华热闹,"
                                        5.0
                                    ",1室,整租,宜住2人,￥268,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
同济大学四平路CBD商圈双地铁8号线和10号线豪华大一房,"
                                        4.8
                                    ",1室,整租,宜住2人,￥456,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
东安路地铁口旁肿瘤/中山医院安静一室一厅,"
                                        4.6
                                    ",1室,整租,宜住4人,￥438,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
【亭轩阁】迪斯尼静谧亲子房双床,5.0,1室,整租,宜住3人,￥418,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
崇明岛陈家镇风情两房（三）,"
                                        5.0
                                    ",2室,整租,宜住4人,￥398,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
崇明岛陈家镇风情两房（二）,"
                                        5.0
                                    ",2室,整租,宜住4人,￥398,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
593百年淮海路/闹中取静/家庭影院套房,"
                                        4.1
                                    ",2室,整租,宜住4人,￥623,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
上海施家湾欧式精装公寓悦达南郊华都,"
                                        5.0
                                    ",2室,整租,宜住4人,￥258,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
南站植物园景观两床 榻榻米客厅 独享复式房整层,"
                                        5.0
                                    ",1室,整租,宜住2人,￥333,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
地铁13号/7号线，近南京西路、静安寺、火车站中式公寓,"
                                        5.0
                                    ",1室,整租,宜住2人,￥500,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
永欣高端新国际博览中心第一妇婴医院迪士尼乐园 陆家嘴 地铁7、11、13号线,5.0,1室,整租,宜住2人,￥298,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
【永欣高端 】新国际博览第一妇婴医院迪士尼乐园地铁7、11、13号线外滩城隍庙,"
                                        5.0
                                    ",1室,整租,宜住2人,￥288,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
崇明岛禅修私家庭院-休闲时光-可做饭<农家乐,5.0,2室,整租,宜住5人,￥580,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
DSN一间一舍时尚简约大床房,"
                                        5.0
                                    ",1室,整租,宜住2人,￥527,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
《独风雅》斜土路/东安路地铁口斜对面两房两厅,"
                                        4.9
                                    ",2室,整租,宜住4人,￥599,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
周浦地铁口简约LoftDSN动物园③滴水湖④新国际,5.0,1室,整租,宜住4人,￥368,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
龙华医院/南洋模范中学/肿瘤医院隔壁#精装两房#,"
                                        4.9
                                    ",2室,整租,宜住5人,￥550,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
自动麻将机/投影/东方明珠/夜观上海之巅无死角夜景/电梯,"
                                        5.0
                                    ",3室,整租,宜住6人,￥1099,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
靠近秀沿路地铁站 三室一厅一卫一厨,"
                                        5.0
                                    ",3室,整租,宜住10人,￥585,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
近虹桥欢乐谷佘山七宝花园洋房，可做饭，小区人工岛能垂钓,5.0,3室,单间出租,宜住2人,￥240,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
张江高科 离国展中心，汤臣豪园舒适单间房最晚时间接待房客23点。,"
                                        5.0
                                    ",5室,单间出租,宜住2人,￥320,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
地铁房*2站到迪士尼*正规一居室套房，地铁到机场，南京路，外滩，陆家嘴,"
                                        5.0
                                    ",1室,整租,宜住3人,￥428,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
碧海金沙海上皇宫夏梦别墅,"
                                        5.0
                                    ",7室,整租,宜住20人,￥3880,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
环贸iapm购物中心长乐路带尖顶loft,5.0,1室,整租,宜住4人,￥698,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
地铁嘉善路中山医院-单间独卫,"
                                        5.0
                                    ",2室,单间出租,宜住2人,￥120,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
迪斯尼附近一梵简美复式洋房大床房,5.0,4室,单间出租,宜住2人,￥788,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
澜舍-别墅·4居室套房/近浦东机场、川沙地铁站/迪士尼免费接送,"
                                        5.0
                                    ",4室,整租,宜住8人,￥1080,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
长乐路一居室洋房淮海路*静安寺*外滩,5.0,1室,整租,宜住3人,￥698,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
淮海路里弄特色一房一厅近地铁,"
                                        5.0
                                    ",1室,整租,宜住2人,￥542,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
东平森林公园附近欧式花园独栋别墅,5.0,7室,整租,宜住16人,￥2500,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
"""丽苑""九院瑞金医院红房子医院-家庭房两居","
                                        5.0
                                    ",1室,整租,宜住3人,￥228,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
北欧风投影巨幕龙阳路地铁站新国际博览中心2.7.16线外滩田子坊人民广场迪士尼,"
                                        4.3
                                    ",3室,整租,宜住7人,￥1299,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
清新小雏菊家庭房，近迪士尼（乐园免费接送）,"
                                        5.0
                                    ",1室,整租,宜住3人,￥298,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
炫酷蜘蛛侠亲子房，近迪士尼（乐园免费接送）,5.0,1室,整租,宜住3人,￥298,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
桃之源-迪士尼灵感街浦东桃之源 8居室,5.0,8室,整租,宜住20人,￥2299,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
电梯110平两居创智天地复旦财大肺科医院高层民居,"
                                        5.0
                                    ",2室,整租,宜住6人,￥738,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
温馨小屋 地铁七号线 150米 杨高南路站,"
                                        5.0
                                    ",3室,单间出租,宜住2人,￥98,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
古典风格龙阳路地铁站近新国际博览中心，东方明珠外滩南京东路迪士尼乐园,"
                                        5.0
                                    ",3室,整租,宜住6人,￥999,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
【花息叶语】复兴中路新天地地铁站2分钟 一大会址思南公馆 燃气热水器畅洗安静干净,"
                                        5.0
                                    ",1室,整租,宜住2人,￥398,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
欧式奢墅迪士尼乐园附近地下室二层整租,"
                                        5.0
                                    ",4室,整租,宜住8人,￥999,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
阳光独立屋洋房/近环贸一居,"
                                        4.7
                                    ",1室,整租,宜住2人,￥458,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
上海音乐学院旁老房子loft房近地铁,"
                                        4.6
                                    ",1室,整租,宜住2人,￥461,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
新天地地铁站2分钟 法式洋房 思南公馆 一大会址 外滩近距离,"
                                        4.9
                                    ",1室,整租,宜住3人,￥499,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
迪士尼度假区附近 主题公寓（爱丽迪士尼2店）,"
                                        5.0
                                    ",9室,单间出租,宜住3人,￥298,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
上海爱丽小屋主题公寓（爱丽迪士尼2店）,"
                                        5.0
                                    ",9室,单间出租,宜住4人,￥358,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
江南水乡高级轰趴别墅馆,"
                                        5.0
                                    ",5室,整租,宜住10人,￥3580,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
米奇童话家庭房  迪斯尼免费车接车送,"
                                        5.0
                                    ",1室,整租,宜住4人,￥368,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
白雪公主大床间 迪斯尼免费车接车送,"
                                        5.0
                                    ",1室,单间出租,宜住2人,￥288,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
艺术家 虹桥机场 上海国家会展中心15mins,"
                                        5.0
                                    ",3室,整租,宜住5人,￥1598,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
泰晤士小镇花园别墅双床大床房,"
                                        4.3
                                    ",6室,单间出租,宜住4人,￥298,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
loft田子坊淮海中路人民广场外滩文艺简约一居,"
                                        5.0
                                    ",1室,整租,宜住2人,￥358,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
迪士尼旁白雪公主亲子套房,"
                                        5.0
                                    ",1室,整租,宜住4人,￥398,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
迪士尼旁白雪公主和米奇亲子两居套旁,"
                                        5.0
                                    ",2室,整租,宜住4人,￥518,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
迪士尼乐园朴宿民宿,"
                                        5.0
                                    ",4室,单间出租,宜住2人,￥299,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
迪士尼度假区旁两居亲子套房,"
                                        5.0
                                    ",2室,整租,宜住4人,￥518,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
上海绮丽公寓临近地铁精装大床房,"
                                        5.0
                                    ",1室,整租,宜住2人,￥238,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
指间砂 上海闹中取静的老洋房,"
                                        5.0
                                    ",1室,整租,宜住2人,￥798,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
荷轩*咖玛刀医院宋园路地铁站-家庭房-限长租,"
                                        5.0
                                    ",2室,单间出租,宜住3人,￥228,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
紧邻陆家嘴CBD 四条地铁世纪大道站 大床房,"
                                        5.0
                                    ",1室,整租,宜住3人,￥338,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
迪士尼别墅烧烤/农家菜预定/KTV/聚会,"
                                        5.0
                                    ",4室,整租,宜住10人,￥1458,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
"温馨大床房,近新华医院、江浦路地铁站",5.0,1室,整租,宜住3人,￥339,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
紧邻迪士尼/免费接送/适合家庭度假的50平米大开间,"
                                        5.0
                                    ",1室,整租,宜住4人,￥1598,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
旭日广场，五角场商圈温馨双床房,"
                                        5.0
                                    ",1室,整租,宜住5人,￥368,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
东方星座温馨大床房,5.0,1室,整租,宜住3人,￥339,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
地铁11号线附近 风信子花语8311/接送DSN,5.0,12室,单间出租,宜住2人,￥388,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
民义村维尼熊甜甜屋舒适大床房,5.0,1室,整租,宜住2人,￥388,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
迪斯尼亭轩阁一居免费早餐,5.0,1室,整租,宜住2人,￥228,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
民义村北欧风温馨公主房一居室,5.0,1室,整租,宜住2人,￥388,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
迪斯尼店火烈鸟粉色少女心一居,5.0,1室,整租,宜住1人,￥288,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
【温馨】情侣浪漫爱情主题房8101接送乐园,5.0,1室,整租,宜住2人,￥388,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
迪斯尼地铁11号线附近双床房/接送DSN,5.0,1室,整租,宜住2人,￥406,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
上海野生动物园附近禹州商业广场内一居,"
                                        4.9
                                    ",1室,整租,宜住3人,￥265,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
妙妙屋新场古镇清新风迪士尼卡通风单间,5.0,7室,单间出租,宜住2人,￥380,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
【迪士尼乐园接送】毅墅粉色火烈鸟大床房,"
                                        4.9
                                    ",1室,整租,宜住2人,￥238,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
迪士尼乐园接送/毅墅立体空间大床房,"
                                        4.9
                                    ",1室,整租,宜住2人,￥238,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
2米宽床+1.8米宽床，11号线秀沿路站步行300米，距迪士尼两站，粉色佩奇套房,"
                                        5.0
                                    ",2室,整租,宜住4人,￥199,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
永欣高端民宿新国际博览第一妇婴医院迪士尼乐园地铁7号11号13号线外滩城隍庙,"
                                        5.0
                                    ",1室,整租,宜住2人,￥258,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
秀沿路站步行300米距离迪斯尼两站/新国际博览中心三站,"
                                        4.9
                                    ",2室,整租,宜住4人,￥268,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
距离新华医院50米，距离8号线江浦路地铁站50米,"
                                        5.0
                                    ",1室,整租,宜住4人,￥368,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
温馨双床房距离新华医院50米8号线江浦路地铁站,5.0,1室,整租,宜住4人,￥368,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
温馨双床房（73号）距离新华医院50米,"
                                        5.0
                                    ",1室,整租,宜住4人,￥368,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
"温馨大床房（72号）,距离新华医院50米","
                                        5.0
                                    ",1室,整租,宜住4人,￥368,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
近徐家汇漕河泾虹桥机场火车站单间,5.0,4室,单间出租,宜住1人,￥288,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
5-5近徐家汇漕河泾开发区虹桥机场火车站,5.0,4室,单间出租,宜住1人,￥288,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
1882南京西路后街洋房loft家庭影院,"
                                        5.0
                                    ",1室,整租,宜住2人,￥578,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
赤峰路地铁200m; 上外＆财大800m内一居,5.0,1室,整租,宜住2人,￥500,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
欢乐聚崇明紫海鹭缘前卫村民宿别墅轰趴3馆,"
                                        5.0
                                    ",11室,整租,宜住28人,￥2900,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
欢乐聚崇明紫海鹭缘前卫村民宿别墅轰趴1馆,"
                                        5.0
                                    ",8室,整租,宜住16人,￥2900,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
11号线地铁秀沿路站，迪士尼10分钟直达,5.0,1室,整租,宜住2人,￥268,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
近复旦儿科医院 上戏 温馨两居室,"
                                        5.0
                                    ",2室,整租,宜住4人,￥429,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
地铁大学城500米 近欢乐谷 玛雅 虹桥 九亭 洞泾,"
                                        5.0
                                    ",1室,整租,宜住2人,￥196,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
崇明西沙湿地公园、东平国家森林公园附近独栋别墅,5.0,4室,单间出租,宜住2人,￥188,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
3-5只接受妹子哦近陆家嘴张江新国际博览中心,5.0,3室,单间出租,宜住1人,￥108,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
阳光城愉景湾时尚简约 全功能单间,5.0,4室,单间出租,宜住4人,￥398,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
2号地铁站汤臣豪园家庭影院单间房,"
                                        5.0
                                    ",5室,单间出租,宜住2人,￥320,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
中山医院瑞金医院地铁嘉善路-家庭房,5.0,2室,单间出租,宜住3人,￥268,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
迪士尼上海野生动物园舒适双床,"
                                        5.0
                                    ",1室,整租,宜住4人,￥468,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
上海大学附近美式乡村2室2厅房可绘画,"
                                        5.0
                                    ",2室,整租,宜住3人,￥388,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
上海大学近顾村公园花园洋房单间,5.0,4室,单间出租,宜住1人,￥218,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
上海大学近顾村公园花园洋房简欧轻单间,5.0,4室,单间出租,宜住1人,￥218,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
近17号线地铁朱家角古镇别墅区Loft可住5人可做饭可泡茶免费停车智能门锁,"
                                        4.6
                                    ",2室,整租,宜住5人,￥328,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
澜舍-别墅·6室1厅整租／近浦东机场、川沙地铁站/迪士尼免费接送,"
                                        5.0
                                    ",6室,整租,宜住15人,￥1800,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
清新一居室︱崇明生态民宿︱旅游烧烤垂钓,5.0,1室,整租,宜住3人,￥258,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
3-4二号线世纪公园地铁站只接受妹子单间,"
                                        5.0
                                    ",3室,单间出租,宜住1人,￥88,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
6-1世纪公园2号线朝南主卧带阳台限女生单间,"
                                        5.0
                                    ",4室,单间出租,宜住1人,￥98,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
温馨3房整套出租，带沙发床，可做饭,"
                                        5.0
                                    ",3室,整租,宜住6人,￥99999,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
奉贤南桥温馨小家??温馨一室一厅 可烧饭,"
                                        5.0
                                    ",1室,整租,宜住2人,￥299,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
崇明东滩别墅 三居室 可住6人,5.0,3室,整租,宜住6人,￥2000,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
"""四季轩""光华胸科医院虹桥路交通大学-家庭间","
                                        4.3
                                    ",2室,单间出租,宜住3人,￥238,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
【D·House 】静安寺商圈 南京西路 百乐门超温馨2房,"
                                        5.0
                                    ",2室,整租,宜住4人,￥369,//assets.muniao.com/assets2/pc/Content/images/lazyload.png,shanghai
